	homograph	wordid	sentence	start	end
1	alternate	alternate_adj-nou	During that intervening three month period, women are advised to use an alternate contraceptive method.	72.0	81.0
2	alternate	alternate_adj-nou	"Take the ""A"" Train was reissued on CD in 2000, with two alternate takes of ""Go Away Blues""."	56.0	65.0
3	alternate	alternate_adj-nou	"Extravagants Dientes is an alternate recording of ""Casate Colmillo"" which first appeared on the 2011 compilation album Telesterion."	27.0	36.0
4	alternate	alternate_adj-nou	Chinnamul (alternate spelling Chhinnamul, The Uprooted) was a 1950 Bengali film directed by Nemai Ghosh.	11.0	20.0
5	alternate	alternate_adj-nou	Jordan is now an alternate captain for the Carolina Hurricanes.	17.0	26.0
6	alternate	alternate_adj-nou	The 2012 Blu-ray release features several additional and alternate scenes that were not included in the theatrical release.	57.0	66.0
7	alternate	alternate_adj-nou	Within the Funkstown Historic District, the alternate route turns east onto Baltimore Street, then southeast onto Frederick Street.	44.0	53.0
8	alternate	alternate_adj-nou	Clocks were manufactured with this alternate face, usually combined with traditional hour markings.	35.0	44.0
9	alternate	alternate_adj-nou	He served as an alternate referee in 1995 at Super Bowl XXIX and in 1999 at Super Bowl XXXIII.	16.0	25.0
10	alternate	alternate_adj-nou	An alternate routing turning north on Eliot towards Woodhaven Boulevard never operated.	3.0	12.0
11	alternate	alternate_adj-nou	Two years later, she was an alternate for Beatrice Miltenburg's 12th place team.	28.0	37.0
12	alternate	alternate_adj-nou	It serves as a business loop and an alternate route for I-70.	36.0	45.0
13	alternate	alternate_adj-nou	The result is a gothic novel which effortlessly merges fact and fiction into an almost recognizable alternate history.	100.0	109.0
14	alternate	alternate_adj-nou	Also during round robin play Serena Williams withdrew, and Marion Bartoli was brought in as the alternate.	96.0	105.0
15	alternate	alternate_adj-nou	Brady portrays both the prime and alternate versions.	34.0	43.0
16	alternate	alternate_adj-nou	This half-hour series was broadcast alternate Sundays at 10:30 p.m. (Eastern) from 20 October 1963 to 26 July 1964.	36.0	45.0
17	alternate	alternate_adj-nou	This issue was never addressed by the Russians; none of their Ilyushins of all types had installed alternate controls.	99.0	108.0
18	alternate	alternate_adj-nou	Season 206/17 Ilya Antonovsky return to the hockey team Saryarka Karaganda Kazakhstan SHL as an alternate captain.	96.0	105.0
19	alternate	alternate_adj-nou	This provided an alternate, legal method to acquire vehicles only sold overseas.	17.0	26.0
20	alternate	alternate_adj-nou	He can construct and operate devices to view and traverse the timestream and alternate dimensions.	77.0	86.0
21	alternate	alternate_adj-nou	"Mary Rosenblum's story ""Sacrifice"", from Sideways in Crime, won the 2008 Sidewise Award for Alternate History (Short Form)."	92.0	101.0
22	alternate	alternate_adj-nou	While alternate local roads and other forms of transportation may provide some competition, it is often impractical, especially for goods.	6.0	15.0
23	alternate	alternate_adj-nou	Wang is an alternate member of the 18th Central Committee of the Communist Party of China.	11.0	20.0
24	alternate	alternate_adj-nou	County Road 189A in southeastern Okaloosa County is a county suffixed alternate of SR 189.	70.0	79.0
25	alternate	alternate_adj-nou	In the alternate Movie themed future of the UK comics, Thrust was indicated to have taken command of the Seekers.	7.0	16.0
26	alternate	alternate_adj-nou	The singers divide into two groups of three and each group sings alternate stanzas.	65.0	74.0
27	alternate	alternate_adj-nou	The Lost Experience was an alternate reality game that was part of the American television drama Lost.	27.0	36.0
28	alternate	alternate_adj-nou	These monsters live in the Never-Was, an alternate world where they are imprisoned.	41.0	50.0
29	alternate	alternate_adj-nou	"In the alternate reality of the crossover story arc ""House of M"", Nick Fury has vanished some time ago."	7.0	16.0
30	alternate	alternate_adj-nou	On October 3, 2008, Heatley was named alternate captain to Daniel Alfredsson, along with defenceman Chris Phillips.	38.0	47.0
31	alternate	alternate_adj-nou	Sometimes appended with the speaker's name in alternate case, followed by a colon.	46.0	55.0
32	alternate	alternate_adj-nou	Over the next 30 years, Namora appeared in a number of flashbacks and alternate reality stories, including What If?	70.0	79.0
33	alternate	alternate_adj-nou	The instruments in their goals are the Alternate Laws or Alternate Forces.	57.0	66.0
34	alternate	alternate_adj-nou	Some editions of the album include a second disc featuring the all-instrumental version of Pelagial with an alternate mix.	108.0	117.0
35	alternate	alternate_adj-nou	In addition to Lizzie's vlogging, other characters also released videos which provided access to alternate perspectives and story elements.	97.0	106.0
36	alternate	alternate_adj-nou	The alternate captains include Kelley Steadman, Bailey Bram and Jess Jones.	4.0	13.0
37	alternate	alternate_adj-nou	He was a Botanist who advocated holistic living and alternate scientific approach.	52.0	61.0
38	alternate	alternate_adj-nou	Nie was made an alternate member of the 9th Central Committee of the Communist Party of China.	16.0	25.0
39	alternate	alternate_adj-nou	It has alternate, entire smooth leaves and reticulate veins.	7.0	16.0
40	alternate	alternate_adj-nou	The Supreme Squadron members exist in numerous alternate universes, but their main and original timeline is Earth-712.	47.0	56.0
41	alternate	alternate_adj-nou	"The film was released to theaters for a brief theatrical run under the alternate title ""7 Doors of Death."""	71.0	80.0
42	alternate	alternate_adj-nou	During the Infinity event, alternate-universe Builders destroyed an Earth for the Illuminati.	27.0	36.0
43	alternate	alternate_adj-nou	The second alternate was Sloane Stephens, who failed to reach a final, but went deep in Slams.	11.0	20.0
44	alternate	alternate_adj-nou	The undivided highway crosses over CSX's Baltimore Terminal Subdivision before reaching the partial interchange with US 1 Alternate.	122.0	131.0
45	alternate	alternate_adj-nou	The novels depict an alternate version of Type-0's story.	21.0	30.0
46	alternate	alternate_adj-nou	The pirates have trashed the place so John decides to take an alternate route to the alien temple.	62.0	71.0
47	alternate	alternate_adj-nou	In real life, both the turkey and the alternate are spared.	38.0	47.0
48	alternate	alternate_adj-nou	Alternate systems that supply navigational data include:Inertial navigation systems.	0.0	9.0
49	alternate	alternate_adj-nou	On the alternate Sundays, his father in law served as the parish's lay leader, while Rev.	7.0	16.0
50	alternate	alternate_adj-nou	For example, alternate forms exist for several tests of general intelligence, and these tests are generally seen equivalent.	13.0	22.0
51	alternate	alternate_adj-nou	Evan is transported to an alternate reality, a vast expanse of empty whiteness, possibly Purgatory.	26.0	35.0
52	alternate	alternate_adj-nou	This Committee had 170 members and 109 alternate members.	39.0	48.0
53	alternate	alternate_adj-nou	In alternate universe shown in Nagayana series, Natasha has been revealed to be the lawfully wedded wife of Dhruva.	3.0	12.0
54	alternate	alternate_adj-nou	In the 10-11 school year, Cedar Falls had 17 students, not counting one alternate, selected for All-State band.	72.0	81.0
55	alternate	alternate_adj-nou	The leaves are mostly alternate, rarely opposite, simple and entire.	22.0	31.0
56	alternate	alternate_adj-nou	Similarly, critics were ambivalent towards the alternate finale.	47.0	56.0
57	alternate	alternate_adj-nou	It also served as an alternate soundtrack to the 1973 film The Holy Mountain by Alejandro Jodorowsky.	21.0	30.0
58	alternate	alternate_adj-nou	Wheat is the primary host, and barberry is the alternate host.	47.0	56.0
59	alternate	alternate_adj-nou	Many elements of the genre have been transplanted into fantasy worlds, particularly those of fantasy of manners and alternate history.	116.0	125.0
60	alternate	alternate_adj-nou	Chartered motor coaches were used in the interim as alternate transportation.	52.0	61.0
61	alternate	alternate_adj-nou	The game takes place on an alternate Earth in an era resembling the 1940s.	27.0	36.0
62	alternate	alternate_adj-nou	The Patriots also have an alternate cap that has a navy blue crown with a maroon brim and button.	26.0	35.0
63	alternate	alternate_adj-nou	Throughout the film, these two realities are intermixed to produce an alternate reality.	70.0	79.0
64	alternate	alternate_adj-nou	"The Cheyarafim were victorious in the battle and banished the ""demons"" to an alternate dimension for all eternity."	77.0	86.0
65	alternate	alternate_adj-nou	Johann Georg Albrechtsberger wrote an alternate Benedictus.	38.0	47.0
66	alternate	alternate_adj-nou	She used the opportunity to propagate her own witch-cult theory, failing to mention the alternate theories proposed by other academics.	88.0	97.0
67	alternate	alternate_adj-nou	The alternate name commemorates Robert Falla, a New Zealand ornithologist.	4.0	13.0
68	alternate	alternate_adj-nou	"On the 2012 compilation Cavaliers: An Anthology 1973-1974, an alternate mix of ""Mr. Soft"" appeared on disc three."	62.0	71.0
69	alternate	alternate_adj-nou	However, an alternate track listing was posted on Tommy2.net on January 25, 2009.	12.0	21.0
70	alternate	alternate_adj-nou	Essentially, the idea of God in Caputo's thought is an alternate name for particular manifestations of undeconstructibility.	55.0	64.0
71	alternate	alternate_adj-nou	"The alternate term ""body color"" is sometimes one word ""bodycolor""."	4.0	13.0
72	alternate	alternate_adj-nou	He was an alternate for the Republic of Georgia at the 2008 Summer Olympics.	10.0	19.0
73	alternate	alternate_adj-nou	Dziamyan Turchyn (alternate listings: Demian Turchin or Demyan Turchin, born 2 March 1985 in Minsk) is a Belarusian sprint canoer.	18.0	27.0
74	alternate	alternate_adj-nou	It is an alternate reality game and a TV-series first aired in Sweden during the autumn of 2007.	9.0	18.0
75	alternate	alternate_adj-nou	In the novel, she has an alternate history compared to the real George Sand.	25.0	34.0
76	alternate	alternate_adj-nou	She acted as the event alternate throughout the season.	23.0	32.0
77	alternate	alternate_adj-nou	G. Schirmer has published several alternate arrangements for Adagio for Strings.	34.0	43.0
78	alternate	alternate_vrb	Leaves alternate, toothed in uneven patterns in the top half of the leaf.	7.0	16.0
79	alternate	alternate_vrb	John Dittrich, Dave Innis, and Paul Gregg alternate as lead vocalists on this album.	42.0	51.0
80	alternate	alternate_vrb	The scenes constantly alternate between a single frame to a grid.	22.0	31.0
81	alternate	None	uh what does what does that mean alternate		
82	alternate	None	and and i alternate		
83	alternate	alternate_adj-nou	the neighborhood that we live they are switching to an alternate calendar this year		
84	alternate	alternate_adj-nou	once once i was declared an alternate and i was dismissed we met with the judge		
85	alternate	alternate_adj-nou	i was an alternate on the case		
86	alternate	alternate_adj-nou	even when i was in elementary school years ago they were you know we learned what a centimeter was and a <unk> and the various you know basically the other alternate forms of measurements things like that		
87	alternate	alternate_adj-nou	and one of the ones that had an impact was uh people becoming interested in alternate practices		
0	approximate	approximate_adj-nou	The exact position was not publicly disclosed, but a plaque marks the approximate location.	70.0	81.0
1	approximate	approximate_adj-nou	In Tokyo several wigs for the protagonist were created, each with an approximate cost of $7,000.	69.0	80.0
