homograph	wordid	sentence
alternate	alternate_adj-nou	Also during round robin play Serena Williams withdrew, and Marion Bartoli was brought in as the alternate.
alternate	alternate_adj-nou	Brady portrays both the prime and alternate versions.
alternate	alternate_adj-nou	This half-hour series was broadcast alternate Sundays at 10:30 p.m. (Eastern) from 20 October 1963 to 26 July 1964.
alternate	alternate_adj-nou	This issue was never addressed by the Russians; none of their Ilyushins of all types had installed alternate controls.
alternate	alternate_adj-nou	Season 206/17 Ilya Antonovsky return to the hockey team Saryarka Karaganda Kazakhstan SHL as an alternate captain.
alternate	alternate_adj-nou	This provided an alternate, legal method to acquire vehicles only sold overseas.
alternate	alternate_adj-nou	He can construct and operate devices to view and traverse the timestream and alternate dimensions.
alternate	alternate_adj-nou	"Mary Rosenblum's story ""Sacrifice"", from Sideways in Crime, won the 2008 Sidewise Award for Alternate History (Short Form)."
alternate	alternate_adj-nou	While alternate local roads and other forms of transportation may provide some competition, it is often impractical, especially for goods.
alternate	alternate_adj-nou	Wang is an alternate member of the 18th Central Committee of the Communist Party of China.
alternate	alternate_adj-nou	County Road 189A in southeastern Okaloosa County is a county suffixed alternate of SR 189.
alternate	alternate_adj-nou	In the alternate Movie themed future of the UK comics, Thrust was indicated to have taken command of the Seekers.
alternate	alternate_adj-nou	The singers divide into two groups of three and each group sings alternate stanzas.
alternate	alternate_adj-nou	The Lost Experience was an alternate reality game that was part of the American television drama Lost.
alternate	alternate_adj-nou	These monsters live in the Never-Was, an alternate world where they are imprisoned.
alternate	alternate_adj-nou	"In the alternate reality of the crossover story arc ""House of M"", Nick Fury has vanished some time ago."
alternate	alternate_adj-nou	On October 3, 2008, Heatley was named alternate captain to Daniel Alfredsson, along with defenceman Chris Phillips.
alternate	alternate_adj-nou	Sometimes appended with the speaker's name in alternate case, followed by a colon.
alternate	alternate_adj-nou	Over the next 30 years, Namora appeared in a number of flashbacks and alternate reality stories, including What If?
alternate	alternate_adj-nou	The instruments in their goals are the Alternate Laws or Alternate Forces.
alternate	alternate_adj-nou	Some editions of the album include a second disc featuring the all-instrumental version of Pelagial with an alternate mix.
alternate	alternate_adj-nou	In addition to Lizzie's vlogging, other characters also released videos which provided access to alternate perspectives and story elements.
alternate	alternate_adj-nou	The alternate captains include Kelley Steadman, Bailey Bram and Jess Jones.
alternate	alternate_adj-nou	He was a Botanist who advocated holistic living and alternate scientific approach.
alternate	alternate_adj-nou	Nie was made an alternate member of the 9th Central Committee of the Communist Party of China.
alternate	alternate_adj-nou	It has alternate, entire smooth leaves and reticulate veins.
alternate	alternate_adj-nou	The Supreme Squadron members exist in numerous alternate universes, but their main and original timeline is Earth-712.
alternate	alternate_adj-nou	"The film was released to theaters for a brief theatrical run under the alternate title ""7 Doors of Death."""
alternate	alternate_adj-nou	During the Infinity event, alternate-universe Builders destroyed an Earth for the Illuminati.
alternate	alternate_adj-nou	The second alternate was Sloane Stephens, who failed to reach a final, but went deep in Slams.
alternate	alternate_adj-nou	The undivided highway crosses over CSX's Baltimore Terminal Subdivision before reaching the partial interchange with US 1 Alternate.
alternate	alternate_adj-nou	The novels depict an alternate version of Type-0's story.
alternate	alternate_adj-nou	The pirates have trashed the place so John decides to take an alternate route to the alien temple.
alternate	alternate_adj-nou	In real life, both the turkey and the alternate are spared.
alternate	alternate_adj-nou	Alternate systems that supply navigational data include:Inertial navigation systems.
alternate	alternate_adj-nou	On the alternate Sundays, his father in law served as the parish's lay leader, while Rev.
alternate	alternate_adj-nou	For example, alternate forms exist for several tests of general intelligence, and these tests are generally seen equivalent.
alternate	alternate_adj-nou	Evan is transported to an alternate reality, a vast expanse of empty whiteness, possibly Purgatory.
alternate	alternate_adj-nou	This Committee had 170 members and 109 alternate members.
alternate	alternate_adj-nou	In alternate universe shown in Nagayana series, Natasha has been revealed to be the lawfully wedded wife of Dhruva.
alternate	alternate_adj-nou	In the 10-11 school year, Cedar Falls had 17 students, not counting one alternate, selected for All-State band.
alternate	alternate_adj-nou	The leaves are mostly alternate, rarely opposite, simple and entire.
alternate	alternate_adj-nou	Similarly, critics were ambivalent towards the alternate finale.
alternate	alternate_adj-nou	It also served as an alternate soundtrack to the 1973 film The Holy Mountain by Alejandro Jodorowsky.
alternate	alternate_adj-nou	Wheat is the primary host, and barberry is the alternate host.
alternate	alternate_adj-nou	Many elements of the genre have been transplanted into fantasy worlds, particularly those of fantasy of manners and alternate history.
alternate	alternate_adj-nou	Chartered motor coaches were used in the interim as alternate transportation.
alternate	alternate_adj-nou	The game takes place on an alternate Earth in an era resembling the 1940s.
alternate	alternate_adj-nou	The Patriots also have an alternate cap that has a navy blue crown with a maroon brim and button.
alternate	alternate_adj-nou	Throughout the film, these two realities are intermixed to produce an alternate reality.
alternate	alternate_adj-nou	"The Cheyarafim were victorious in the battle and banished the ""demons"" to an alternate dimension for all eternity."
alternate	alternate_adj-nou	Johann Georg Albrechtsberger wrote an alternate Benedictus.
alternate	alternate_adj-nou	She used the opportunity to propagate her own witch-cult theory, failing to mention the alternate theories proposed by other academics.
alternate	alternate_adj-nou	The alternate name commemorates Robert Falla, a New Zealand ornithologist.
alternate	alternate_adj-nou	"On the 2012 compilation Cavaliers: An Anthology 1973-1974, an alternate mix of ""Mr. Soft"" appeared on disc three."
alternate	alternate_adj-nou	However, an alternate track listing was posted on Tommy2.net on January 25, 2009.
alternate	alternate_adj-nou	Essentially, the idea of God in Caputo's thought is an alternate name for particular manifestations of undeconstructibility.
alternate	alternate_adj-nou	"The alternate term ""body color"" is sometimes one word ""bodycolor""."
alternate	alternate_adj-nou	He was an alternate for the Republic of Georgia at the 2008 Summer Olympics.
alternate	alternate_adj-nou	Dziamyan Turchyn (alternate listings: Demian Turchin or Demyan Turchin, born 2 March 1985 in Minsk) is a Belarusian sprint canoer.
alternate	alternate_adj-nou	It is an alternate reality game and a TV-series first aired in Sweden during the autumn of 2007.
