homograph	wordid	sentence
alternate	alternate_adj-nou	The alternate name commemorates Robert Falla, a New Zealand ornithologist.
alternate	alternate_adj-nou	"On the 2012 compilation Cavaliers: An Anthology 1973-1974, an alternate mix of ""Mr. Soft"" appeared on disc three."
alternate	alternate_adj-nou	However, an alternate track listing was posted on Tommy2.net on January 25, 2009.
alternate	alternate_adj-nou	Essentially, the idea of God in Caputo's thought is an alternate name for particular manifestations of undeconstructibility.
alternate	alternate_adj-nou	"The alternate term ""body color"" is sometimes one word ""bodycolor""."
alternate	alternate_adj-nou	He was an alternate for the Republic of Georgia at the 2008 Summer Olympics.
alternate	alternate_adj-nou	Dziamyan Turchyn (alternate listings: Demian Turchin or Demyan Turchin, born 2 March 1985 in Minsk) is a Belarusian sprint canoer.
alternate	alternate_adj-nou	It is an alternate reality game and a TV-series first aired in Sweden during the autumn of 2007.
alternate	alternate_adj-nou	In the novel, she has an alternate history compared to the real George Sand.
alternate	alternate_adj-nou	She acted as the event alternate throughout the season.
alternate	alternate_adj-nou	G. Schirmer has published several alternate arrangements for Adagio for Strings.
alternate	alternate_vrb	Leaves alternate, toothed in uneven patterns in the top half of the leaf.
alternate	alternate_vrb	John Dittrich, Dave Innis, and Paul Gregg alternate as lead vocalists on this album.
alternate	alternate_vrb	The scenes constantly alternate between a single frame to a grid.
alternate	alternate_adj-nou	The neighborhood that we live they are switching to an alternate calendar this year
alternate	alternate_adj-nou	Once once I was declared an alternate and I was dismissed we met with the judge
alternate	alternate_adj-nou	I was an alternate on the case
alternate	alternate_adj-nou	Even when I was in elementary school years ago they were you know we learned what a centimeter was and a  and the various you know basically the other alternate forms of measurements things like that
alternate	alternate_adj-nou	Uh what does what does that mean alternate
alternate	alternate_adj-nou	And one of the ones that had an impact was uh people becoming interested in alternate practices
alternate	alternate_adj-nou	And and I alternate
approximate	approximate_adj-nou	The exact position was not publicly disclosed, but a plaque marks the approximate location.
approximate	approximate_adj-nou	In Tokyo several wigs for the protagonist were created, each with an approximate cost of $7,000.
approximate	approximate_adj-nou	The models are each named for their approximate wing area in square metres.
approximate	approximate_adj-nou	In 2006 the village had an approximate population of 270.
approximate	approximate_adj-nou	The school has an approximate population of over 700 students and around 90 staff.
approximate	approximate_adj-nou	The tiers or levels here are approximate and not specifically so designated by USSF.
approximate	approximate_adj-nou	Minnesota Functionals (Myz) are a group of approximate exchange-correlation energy functionals in density functional theory (DFT).
approximate	approximate_adj-nou	Most commonly used ions are those with approximate mass of 69, 131, 219 and 502 atomic mass units.
approximate	approximate_adj-nou	The dates are approximate, indicating period of introduction.
approximate	approximate_adj-nou	We know nothing about him personally, other than the approximate date of his work.
approximate	approximate_adj-nou	Within each subsection, changes are in approximate chronological order.
approximate	approximate_adj-nou	The models are each named for their approximate projected wing area in square metres or their relative size.
approximate	approximate_adj-nou	This formation is the approximate shape of a right triangle, with Deneb located at one of the acute angles.
approximate	approximate_adj-nou	NB: The dates are approximate for most of the early rulers.
approximate	approximate_adj-nou	The bit error ratio can be considered as an approximate estimate of the bit error probability.
approximate	approximate_adj-nou	As there is no publicly available imagery of the only Taepodong-2 launch, all estimates of technical parameters are approximate.
approximate	approximate_adj-nou	It is indicated that the approximate value of media exposure through print during the Games was equated to $22.9 million.
approximate	approximate_adj-nou	It is of approximate use in predicting cultivation problems and the engineering of foundations.
approximate	approximate_adj-nou	More probing revealed an approximate length of 37 feet (11 m), with all of the vessel preserved under the sediment.
approximate	approximate_adj-nou	Due to four different hip injuries, she had skated for an approximate total of 24 months in four years.
approximate	approximate_adj-nou	For comparison, nighttime illuminance levels are:For a table of approximate daylight intensity in the Solar System, see sunlight.
approximate	approximate_adj-nou	An approximate chemical formula for beeswax is C₁₅H₃₁COOC₃₀H₆₁.
approximate	approximate_adj-nou	Chemical plants or units in continuous operation are usually in a steady state or approximate steady state.
approximate	approximate_adj-nou	Titles in brackets are an approximate translation.
approximate	approximate_adj-nou	The curling club moved to Victoria Street, on the approximate location of today's Supreme Court of Canada building.
approximate	approximate_adj-nou	Another monument had already been erected at the approximate spot where his father fell.
approximate	approximate_adj-nou	Therefore, actual dwell time will depend on the length of the approximate circular arc in the coupler curve.
approximate	approximate_adj-nou	However, there are approximate protocols for estimating the parameter using the chi-squared goodness of fit statistic.
approximate	approximate_adj-nou	Gearhart Hall was expanded over the approximate location of the old Commerce Building.
approximate	approximate_adj-nou	The same approximate meaning is used across the Finnic languages such as in Estonian leil.
approximate	approximate_adj-nou	Bourlamaque increased scouting activities, and learned from captured British scouts the approximate size of the British force.
approximate	approximate_adj-nou	The model number indicates the approximate wing area in square meters.
approximate	approximate_adj-nou	The village is between Thrissur and Triprayar and having an approximate distance of 14 km and 9 km respectively.
approximate	approximate_adj-nou	Approximate population in the 2001 census was 230,000.
approximate	approximate_adj-nou	Approximate formulae for the parameters and their variances were also derived.
approximate	approximate_adj-nou	The limit of the areas of the approximate parallelograms is exactly πr², which is the area of the circle.
approximate	approximate_adj-nou	Approximate dates of production for Galanite Toys were the late 1960s through the 1970s.
approximate	approximate_adj-nou	MBP has an approximate molecular mass of 42.5 kilodaltons.
approximate	approximate_adj-nou	The approximate duration of the work is 32 minutes.
approximate	approximate_adj-nou	Replacing the water pump is an approximate $1800.00 USD repair.
approximate	approximate_adj-nou	Repeat until an approximate minimum is obtained:Randomly shuffle examples in the training set.
approximate	approximate_adj-nou	This is an approximate summary of the content of the Freiheitsschrift using page numbering as appears in Schelling's Works.
approximate	approximate_adj-nou	Thyroid cancer is one of the most survivable cancers, with an approximate 94% survival rate after first diagnosis.
approximate	approximate_adj-nou	In general, the approximate ratio of fresh leaves to produced tea is 50,000 buds: 500 grams.
approximate	approximate_adj-nou	The North Carolina government has installed a sign marking the approximate location of the battle.
approximate	approximate_adj-nou	Approximate running time: 36 minutes in 4 parts.
approximate	approximate_adj-nou	The approximate number of Caspian red deer in eastern Georgia dropped from 2,500 in 1985 to 880 in 1994.
approximate	approximate_adj-nou	The approximate external diameter of this possible broch is 15.5 metres, with an internal diameter of 6.5 metres.
approximate	approximate_adj-nou	The Matigsalug of Bukidnon have an approximate population of 146,500.
approximate	approximate_adj-nou	Its area is 16 km², its approximate length is 10 km, and its approximate width is 3 km.
approximate	approximate_adj-nou	For the CE topology, an approximate h-parameter model is commonly used which further simplifies the circuit analysis.
